LSL_Timestamp,BreathingValue
6602.9072513,668
6602.9270212,668
6602.9467393,671
6602.9664891,674
6602.9862403,673
6603.0059941,669
6603.0257426,663
6603.045492,661
6603.0652372,662
6603.084969,671
6603.1047399,680
6603.1244741,691
6603.1442016,693
6603.1639974,687
6603.1837137,672
6603.2034698,656
6603.2232308,643
6603.2429826,641
6603.2627252,645
6603.2824854,658
6603.3022431,676
6603.3219595,700
6603.3417357,729
6603.3614806,756
6603.381307,777
6603.4009873,777
6603.420747,758
6603.4404642,723
6603.4602046,682
6603.4799839,648
6603.4997232,631
6603.5194599,623
6603.5392434,620
6603.5589854,607
6603.5787142,582
6603.5984689,546
6603.6182185,507
6603.6379981,471
6603.6577503,444
6603.6774746,419
6603.6971873,399
6603.7169746,373
6603.7367112,342
6603.7564814,309
6603.7762222,272
6603.7959593,239
6603.8157187,207
6603.8354612,181
6603.8551817,157
6603.874969,137
6603.8947371,117
6603.9144789,96
6603.9341919,75
6603.953964,53
6603.9737048,29
6603.9934606,15
6604.0132201,3
6604.0329187,0
6604.0526848,0
6604.0724387,0
6604.0921989,0
6604.1119413,0
6604.1317081,0
6604.1514209,0
6604.1711905,0
6604.1909518,0
6604.2107228,0
6604.2304353,0
6604.2501935,0
6604.2699573,0
6604.2897323,0
6604.3094459,0
6604.3292149,0
6604.3489264,0
6604.3687031,0
6604.3884628,0
6604.4081864,0
6604.4279419,0
6604.4476762,0
6604.467461,0
6604.4871526,0
6604.5069853,0
6604.5266848,0
6604.5464711,0
6604.5661562,0
6604.5859164,0
6604.605679,0
6604.6254649,0
6604.6451747,0
6604.6649293,0
6604.6846575,0
6604.7044447,0
6604.7241626,0
6604.743906,0
6604.7636994,0
6604.7834459,0
6604.8031661,0
6604.822898,0
6604.8426785,2
6604.862399,22
6604.882178,42
6604.9019232,79
6604.9216642,111
6604.9414069,140
6604.9611876,165
6604.9808985,190
6605.0006872,215
6605.0204228,244
6605.0401649,275
6605.0599349,308
6605.0796642,340
6605.0994257,368
6605.1191274,393
6605.138891,410
6605.1586481,423
6605.1784238,430
6605.1981408,435
6605.2178972,444
6605.2376326,455
6605.2574783,475
6605.2771603,495
6605.2969221,522
6605.3166378,548
6605.3364282,575
6605.3561676,600
6605.3759378,622
6605.3956655,639
6605.4154009,652
6605.4351272,661
6605.4548946,664
6605.4746698,665
6605.4944454,663
6605.514127,664
6605.5338754,669
6605.5536445,680
6605.5733999,701
6605.5931567,726
6605.6128698,756
6605.6326322,783
6605.6523985,804
6605.6721477,816
6605.6918961,819
6605.7116563,819
6605.7313969,816
6605.7511441,816
6605.7709032,818
6605.7906248,820
6605.8104338,823
6605.8301677,823
6605.8498851,820
6605.8696135,816
6605.8893976,811
6605.9091443,806
6605.9288887,800
6605.9486317,793
6605.9683817,788
6605.9881077,784
6606.0078775,782
6606.0276082,782
6606.0474141,782
6606.0671063,782
6606.0868775,782
6606.1066411,780
6606.126392,776
6606.1461145,772
6606.1659103,766
6606.1856436,759
6606.2053506,750
6606.2251151,740
6606.2448766,730
6606.2646109,718
6606.2843788,711
6606.3041419,711
6606.3238932,722
6606.3436326,743
6606.363375,764
6606.38312,782
6606.4028703,788
6606.4226592,786
6606.4423762,780
6606.462139,774
6606.4818811,773
6606.5016048,774
6606.5213725,776
6606.5411213,774
6606.5608828,769
6606.580601,761
6606.600373,753
6606.6201296,750
6606.6398486,748
6606.6596254,749
6606.6793544,746
6606.6991459,740
6606.7188961,732
6606.7386422,723
6606.7583904,717
6606.7781433,713
6606.7978566,713
6606.8176029,715
6606.8373637,718
6606.8571111,718
6606.8768559,717
6606.8965969,713
6606.9164236,707
6606.9361171,699
6606.9558668,691
6606.9755977,680
6606.9953839,670
6607.0151207,661
6607.0348691,655
6607.0545976,652
6607.0743615,658
6607.0940997,671
6607.1138566,691
6607.1335916,712
6607.1533555,728
6607.1730866,735
6607.1928682,732
6607.2125877,727
6607.232344,722
6607.2521326,719
6607.2718598,723
6607.291618,726
6607.3113743,726
6607.3310825,722
6607.3508625,715
6607.3706116,707
6607.3903537,704
6607.4100934,702
6607.4298771,702
6607.4496134,699
6607.4693423,692
6607.4891083,683
6607.5088492,673
6607.5285945,667
6607.5483489,663
6607.5681398,665
6607.5878468,668
6607.6076,672
6607.627345,675
6607.6471004,674
6607.6668447,670
6607.6866006,665
6607.7063248,659
6607.7261204,653
6607.745873,646
6607.7655849,638
6607.7853296,630
6607.8051443,621
6607.8248264,612
6607.844589,604
6607.8643471,600
6607.8840612,606
6607.9038165,619
6607.9235477,641
6607.9433354,661
6607.9630569,676
6607.982816,677
6608.002586,669
6608.0223156,652
6608.0420835,634
6608.0618375,619
6608.0816005,610
6608.1013529,600
6608.121069,588
6608.1408395,571
6608.1606174,550
6608.1803169,529
6608.2000579,509
6608.2197858,490
6608.2395554,469
6608.2593106,445
6608.2790657,417
6608.2987949,384
6608.3185577,350
6608.3383106,317
6608.3580749,287
6608.3778212,262
6608.3975885,240
6608.4173144,220
6608.4370896,200
6608.4568167,180
6608.4765939,159
6608.4963108,136
6608.5160771,114
6608.5357972,90
6608.5555332,70
6608.5753034,48
6608.5950394,29
6608.6147892,14
6608.6345578,5
6608.6543006,0
6608.6740534,0
6608.693789,0
6608.7135572,0
6608.7332793,0
6608.7530406,0
6608.7727986,0
6608.7925187,0
6608.8123204,0
6608.8320343,0
6608.851842,0
6608.8715372999995,0
6608.8912915,0
6608.9110804,0
6608.9307726,0
6608.9505521,0
6608.970302,0
6608.9900244,0
6609.0097972,0
6609.0295291,0
6609.0493122,0
6609.0690556,0
6609.088759,0
6609.1085546,0
6609.12832,0
6609.148046,0
6609.1677947,0
6609.1875285,0
6609.2073064,0
6609.2270511,13
6609.24677,30
6609.2665102,58
6609.2863083,89
6609.3060364,117
6609.3257936,144
6609.3455548,171
6609.3653159,199
6609.3850018,228
6609.40479,256
6609.4245034,279
6609.4443199,298
6609.4640215,313
6609.4837853,328
6609.5034995,348
6609.5233092,372
6609.5429858,404
6609.5627619,439
6609.5825199,474
6609.6023016,507
6609.6220207,532
6609.641753,552
6609.661493,567
6609.6813183,580
6609.7010005,595
6609.7207808,609
6609.7405051,627
6609.7603069,644
6609.7800211,663
6609.7997575,679
6609.8195087,692
6609.8392777,704
6609.8590057,713
6609.8787649,722
6609.8985076,729
6609.9182877,734
6609.9379889,739
6609.9577551,739
6609.977514,743
6609.9973,747
6610.017018,753
6610.0367774,761
6610.0565102,769
6610.0763103,777
6610.0960142,783
6610.1157685,787
6610.1355211,789
6610.155302,787
6610.1750366,786
6610.1947966,783
6610.2145255,781
6610.2343213,779
6610.2540236,776
6610.2737867,771
6610.2935741,765
6610.3132965,757
6610.3330308,751
6610.3527543,745
6610.3725025,745
6610.3923238,752
6610.4120115,767
6610.4317704,785
6610.4515043,804
6610.4713137,816
6610.4910077,823
6610.5107414,825
6610.5305128,822
6610.5503029,820
6610.5700031,819
6610.5897353,817
6610.6095045,818
6610.6293119,814
6610.6489696,809
6610.6687527,802
6610.688498,794
6610.7083068,791
6610.7279725,790
6610.7477576,797
6610.7674776,806
6610.7873192,815
6610.8070022,812
6610.8267796,795
6610.8464935,766
6610.8662849,738
6610.8859947,723
6610.9057233,725
6610.9254692,739
6610.9453052,753
6610.9649862,760
6610.9847009,758
6611.0044698,750
6611.0242204,743
6611.0439787,739
6611.0637081,735
6611.0834755,732
6611.1032147,724
6611.1229703,712
6611.1427324,697
6611.1624353,684
6611.1822246,674
6611.2019794,669
6611.2216987,672
6611.2414555,681
6611.2612059,697
6611.2809887,716
6611.3007149,731
6611.3204576,739
6611.3402369,737
6611.359954,727
6611.3797192,718
6611.3994382,711
6611.4192159,714
6611.4389634,720
6611.4587331,726
6611.4784926,725
6611.4982365,717
6611.5179418,706
6611.5377154,696
6611.5574706,693
6611.57724,695
6611.5969694,701
6611.6167257,707
6611.6364691,709
6611.6562222,707
6611.6759712,701
6611.6956954,693
6611.7154403,687
6611.7351987,686
6611.7549517,688
6611.7746877,695
6611.7944517,701
6611.814212,705
6611.8339454,702
6611.8536997,691
6611.8734481,673
6611.8931943,648
6611.9129564,621
6611.9326758,593
6611.9524428,569
6611.972208,547
6611.9919637,526
6612.0117086,506
6612.031463,489
6612.0511952,477
6612.0709376,474
6612.0906836,474
6612.1104118,474
6612.1301803,466
6612.149907,447
6612.169694,415
6612.1894241,381
6612.2091818,349
6612.2289166,326
6612.2487031,313
6612.268525,305
6612.2882014,296
6612.3079243,283
6612.3277109,265
6612.3474534,246
6612.3672068,226
6612.3869224,210
6612.4066716,196
6612.4264309,185
6612.4461523,175
6612.4659377,165
6612.4856763,157
6612.5054196,148
6612.5251653,140
6612.5449043,130
6612.5646786,118
6612.5844446,100
6612.6041905,78
6612.6239152,51
6612.6436742,25
6612.6634137,11
6612.6831571,0
6612.702894,0
6612.7226635,0
6612.7423987,0
6612.7621332,0
6612.7818906,0
6612.8016653,0
6612.8214141,0
6612.8411482,0
6612.8608851,0
6612.8806414,1
6612.9004047,23
6612.9201282,42
6612.9399058,78
6612.9596367,106
6612.9793787,131
6612.9991822,154
6613.0189185,183
6613.0386378,215
6613.0583819,254
6613.0781302,295
6613.0979209,336
6613.1176328,375
6613.1374016,412
6613.1571696,447
6613.1769014,482
6613.1966428,513
6613.2163918,541
6613.2361378,564
6613.2558876,586
6613.2756215,607
6613.2953977,634
6613.3151549,662
6613.3349129,691
6613.3546617,720
6613.3743827,744
6613.3941314,764
6613.4139045,777
6613.4336546,786
6613.4533663,791
6613.4731673,796
6613.4928754,796
6613.5126394,796
6613.5323869,794
6613.5521329,795
6613.5718802,799
6613.5917018,808
6613.6113673,820
6613.6311105,834
6613.6508583,846
6613.6706407,856
6613.6903542,860
6613.7101319,857
6613.7298542,850
6613.7496157,842
6613.7693605,837
6613.7891348,837
6613.8088757,838
6613.8286007,840
6613.8483764,837
6613.8681616,829
6613.8878581,820
6613.9076152,811
6613.9273876,809
6613.9471292,813
6613.9668829,818
6613.9866279,816
6614.0064183,808
6614.0261176,798
6614.045859,794
6614.0656413,798
6614.0853463,804
6614.1051001,807
6614.1248584,805
6614.1446283,802
6614.1643678,801
6614.184111,798
6614.203868,790
6614.2235963,772
6614.2433788,751
6614.2631263,734
6614.2828549,723
6614.3026027,720
6614.3223599,717
6614.3421592,712
6614.3618981,707
6614.3816196,705
6614.4013448,711
6614.4211501,727
6614.4408376,747
6614.4606038,768
6614.4803494,783
6614.5001114,788
6614.5198856,783
6614.5396237,767
6614.5593354,746
6614.5791065,724
6614.5988611,706
6614.6186295,694
6614.6383643,684
6614.6581116,672
6614.6778549,652
6614.6976041,628
6614.7173628,600
6614.7371103,576
6614.7568327,556
6614.7766188,542
6614.796375,531
6614.8161136,516
6614.8358677,499
6614.855637,472
6614.8753648,441
6614.8950944,406
6614.9148354,367
6614.9345921,325
6614.9543535,280
6614.9741177,229
6614.9938441,176
6615.0136112,121
6615.0333583,72
6615.0531034,33
6615.0728518,13
6615.0926697,0
6615.1123369,0
6615.1321352,0
6615.1518613,0
6615.1715702,0
6615.1913447,0
6615.2110714,0
6615.2308336,0
6615.2506007,0
6615.27034,0
6615.2900603,0
6615.3098601,0
6615.3295782,0
6615.3493731,0
6615.3690807,0
6615.3888383,0
6615.4085897,0
6615.4283472,0
6615.4480809,0
6615.4678544,0
6615.4875677,0
6615.5073389,0
6615.5271108,0
6615.5468179,0
6615.5666082,0
6615.5863372,0
6615.6060977,0
6615.6258273,0
6615.6455958,0
6615.6653081,0
6615.6850922,0
6615.7048377,0
6615.7246096,0
6615.7443116,0
6615.7640882,0
6615.7838169,0
6615.8035934,0
6615.8233203,0
6615.8430675,0
6615.862871,0
6615.8825883,0
6615.9023308,0
6615.9220445,0
6615.9418396,0
6615.9615527,0
6615.9813027,0
6616.0011061,0
6616.0208119,0
6616.0406148,0
6616.0603228,0
6616.0800853,0
6616.0998034,0
6616.1196011,0
6616.1392895,0
6616.1590334,0
6616.1787684,0
6616.1985665,0
6616.2182953,0
6616.238049,0
6616.2578066,0
6616.2775394,0
6616.2972722,0
6616.3170367,0
6616.336769,0
6616.3565343,0
6616.3763104,0
6616.3960367,0
6616.4158084,0
6616.435547,0
6616.4552942,0
6616.4750348,0
6616.4948117,0
6616.514543,0
6616.5343092,0
6616.5540241,0
6616.5738086,0
6616.5935134,0
6616.6132909,0
6616.633017,0
6616.6528056,0
6616.6725204,0
6616.6922701,0
6616.712038,0
6616.7317638,10
6616.7515116,43
6616.7712701,88
6616.7910414,160
6616.8107736,235
6616.8305506,307
6616.850274,376
6616.8700506,434
6616.8897645,486
6616.9095358,532
6616.9293061,578
6616.9490252,626
6616.9687837,678
6616.9885362,734
6617.0083162,790
6617.0280496,842
6617.0477842,889
6617.0675029,929
6617.087296,964
6617.1070229,993
6617.1267333,1010
6617.1465071,1023
6617.1662989,1023
6617.1859932,1023
6617.205744,1023
6617.2255014,1023
6617.2452931,1023
6617.2650117,1023
6617.284748,1023
6617.3045148,1023
6617.3242931,1023
6617.3440147,1023
6617.3637531,1023
6617.3835647,1023
6617.4032946,1023
6617.4230089,1023
6617.4427354,1023
6617.4624898,1023
6617.4822882,1023
6617.501966,1023
6617.5217408,1023
6617.5414649,1023
6617.5612737,1023
6617.5809802,1023
6617.6007381,1023
6617.6205369,1023
6617.6402925,1023
6617.6599921,1023
6617.6797158,1023
6617.6994608,1023
6617.7192788,1023
6617.7389719,1023
6617.7586993,1023
6617.7784845,1023
6617.7982237,1023
6617.8179956,1023
6617.8377104,1023
6617.8575039,1023
6617.8772919,1023
6617.8969802,1023
6617.9167317,1023
6617.9364778,1023
6617.9562799,1023
6617.975993,1023
6617.9957355,1023
6618.0154391,1023
6618.0352691,1023
6618.0549505,1023
6618.0747331,1023
6618.0944549,1023
6618.1142175,1023
6618.1339476,1023
6618.1537199,1023
6618.1734553,1023
6618.193194,1023
6618.2129805,1023
6618.232712,1023
6618.2524503,1023
6618.2722239,1023
6618.2919374,1023
6618.3117022,1023
6618.3314481,1023
6618.3512287,1023
6618.3709621,1023
6618.3907123,1023
6618.4104835,1023
6618.4301889,1023
6618.449952,1023
6618.4696971,1023
6618.4894437,1023
6618.5091954,1023
6618.5289476,1023
6618.5486811,1023
6618.5684336,1023
6618.5881728,1023
6618.6079523,1023
6618.6277011,1023
6618.6474414,1023
6618.6671849,1022
6618.6869123,1017
6618.7066973,1009
6618.7264326,997
6618.7461672,982
6618.7659091,967
6618.78568,955
6618.8054268,948
6618.8251959,953
6618.8449348,968
6618.8647005,988
6618.8844466,1007
6618.9041774,1018
6618.9239354,1017
6618.9436952,1011
6618.9634405,999
6618.9831894,990
6619.0029545,982
6619.0226744,981
6619.0424208,978
6619.0621675,975
6619.0819117,968
6619.1016384,960
6619.1213967,953
6619.1411659,948
6619.1609113,945
6619.1806709,940
6619.2003973,933
6619.2201839,924
6619.2398885,914
6619.2596451,907
6619.2794021,903
6619.2991541,901
6619.3189014,904
6619.3386577,907
6619.3583771,909
6619.3781282,906
6619.3979014,903
6619.4176403,895
6619.4373869,886
6619.4571314,878
6619.4769304,866
6619.4966282,856
6619.5163963,843
6619.5361228,832
6619.5559055,824
6619.5756194,824
6619.5953447,834
6619.6151168,852
6619.6348719,875
6619.6546504,894
6619.6743499,905
6619.6941351,905
6619.7138606,897
6619.7336417,885
6619.7533552,874
6619.7731316,867
6619.7928804,864
6619.8125857,860
6619.8323432,857
6619.8521016,852
6619.871883,847
6619.8916147,845
6619.9113797,844
6619.9310981,842
6619.9508808,839
6619.970603,832
6619.9903532,822
6620.010105,812
6620.0298686,806
6620.0495897,802
6620.0693531,804
6620.0890818,807
6620.1088486,810
6620.1286262,809
6620.1483436,806
6620.168108,797
6620.1878753,783
6620.2076028,764
6620.2273459,736
6620.2470833,700
6620.2668467,658
6620.286608,611
6620.3063314,563
6620.3261081,514
6620.3458339,471
6620.3655735,435
6620.3853641,407
6620.4050955,384
6620.4248215,363
6620.4445506,339
6620.4643435,312
6620.4840705,281
6620.5038556,251
6620.5235646,221
6620.543297,193
6620.5630687,168
6620.5828473,145
6620.6025813,123
6620.6223242,105
6620.6420901,85
6620.6618407,68
6620.681584,47
6620.7013292,30
6620.7210769,14
6620.7408161,5
6620.7605626,0
6620.7803101,0
6620.8000531,0
6620.8198179,0
6620.8395648,0
6620.8593151,0
6620.8790786,0
6620.8987991,0
6620.9185274,0
6620.9383093,0
6620.9580635,0
6620.9777986,0
6620.9975261,0
6621.0173065,0
6621.0370521,0
6621.0568243,0
6621.0765371,0
6621.0963026,0
6621.1160349,0
6621.1357884,0
6621.1555643,0
6621.1752778,13
6621.1950494,34
6621.2147895,71
6621.2345345,115
6621.2543128,161
6621.2740413,202
6621.293772,240
6621.3135126,270
6621.333274,298
6621.3530119,324
6621.3727633,352
6621.3925302,384
6621.4122836,418
6621.4320358,451
6621.4518046,482
6621.4715428,509
6621.4912656,534
6621.5110309,556
6621.5307908,577
6621.5505209,596
6621.5703022,615
6621.5900305,634
6621.6097799,652
6621.6295307,672
6621.649258,691
6621.6690343,711
6621.6887853,730
6621.7085446,747
6621.7282821,762
6621.748059,773
6621.7677501,780
6621.7875463,785
6621.8072745,791
6621.8269944,801
6621.846753,816
6621.8665082,838
6621.8862711,861
6621.9060249,881
6621.9257738,900
6621.9455122,909
6621.9652732,915
6621.985011,915
6622.0047708,914
6622.024492,913
6622.0442659,911
6622.0640227,911
6622.0837574,909
6622.1035148,908
6622.1233034,907
6622.1430065,906
6622.1627374,906
6622.1825106,903
6622.2022846,900
6622.2220188,892
6622.241738,885
6622.261465,877
6622.2812578,870
6622.300994,866
6622.3207488,864
6622.3404993,866
6622.3603009,868
6622.3799881,870
6622.3997544,870
6622.4194902,867
6622.4392786,860
6622.4589686,850
6622.4787382,835
6622.4984683,821
6622.518289,807
6622.5379729,795
6622.5577182,787
6622.5774738,789
6622.5972634,799
6622.6169801,818
6622.6367495,841
6622.6564759,859
6622.6762824,869
6622.6959872,869
6622.7157208,860
6622.735458,847
6622.7553106,837
6622.7749737,830
6622.7947375,828
6622.8144657,827
6622.8343016,825
6622.8539481,820
6622.8737089,815
6622.8934464,811
6622.9132309,808
6622.9329645,806
6622.9527219,802
6622.9724674,797
6622.9921972,790
6623.0119638,784
6623.0317149,778
6623.051457,776
6623.0712087,775
6623.0909778,777
6623.1107023,777
6623.1304333,777
6623.1501976,772
6623.1699628,765
6623.1897173,757
6623.2094429,751
6623.2292173,744
6623.2489615,738
6623.2687231,728
6623.2884415,720
6623.3081977,714
6623.3279455,719
6623.3477319,732
6623.3674507,750
6623.3872286,765
6623.4069586,772
6623.4266933,770
6623.4464583,761
6623.4662128,750
6623.4859337,745
6623.5057063,744
6623.525454,750
6623.5451916,758
6623.5649471,764
6623.5846754,763
6623.6044466,755
6623.6241918,745
6623.643931,735
6623.6636875,729
6623.6834551,725
6623.7031801,721
6623.722941,715
6623.7426945,707
6623.7624318,699
6623.7821952,692
6623.8019629,689
6623.8216805,691
6623.8414397,696
6623.8611722,702
6623.8809501,705
6623.9006776,706
6623.9204133,704
6623.9402013,699
6623.9599383,692
6623.9796821,684
6623.9994289,672
6624.0191742,660
6624.0389184,648
6624.0586735,638
6624.0784297,639
6624.098177,649
6624.1179,672
6624.1376789,699
6624.1574226,723
6624.1771651,738
6624.1969348,739
6624.2166755,731
6624.2364832,717
6624.2561954,705
6624.275905,696
6624.2956714,694
6624.3154182,692
6624.3351726,692
6624.3549198,691
6624.3746431,690
6624.394449,692
6624.414181,691
6624.4339348,690
6624.4536483,685
6624.4734181,676
6624.4931837,666
6624.5129337,658
6624.532657,654
6624.5524249,654
6624.5721377,657
6624.5919267,660
6624.6116705,663
6624.6314153,662
6624.6511495,656
6624.6709036,650
6624.6907416,641
6624.7104088,632
6624.7301843,625
6624.7499021,618
6624.7696797,612
6624.7894285,602
6624.8091812,587
6624.8289167,569
6624.8486607,552
6624.868451,543
6624.8881236,539
6624.9079324,538
6624.9276339,531
6624.9474253,519
6624.9671207,507
6624.9869039,499
6625.0066535,506
6625.0263702,522
6625.0461251,536
6625.065923,539
6625.0856551,526
6625.1053672,507
6625.1251431,495
6625.1448898,504
6625.1646379,530
6625.1843781,565
6625.2041595,593
6625.2238916,611
6625.2436774,613
6625.2634001,606
6625.2831108,596
6625.3028819,588
6625.3226657,582
6625.3423728,578
6625.3621476,570
6625.3818696,560
6625.401629,548
6625.4213898,533
6625.4411579,519
6625.4609174,503
6625.4806232,487
6625.5003631,472
6625.5201097,461
6625.5399099,455
6625.5596538,458
6625.5793686,474
6625.5991148,499
6625.6189115,536
6625.6386254,573
6625.6583632,601
6625.678124,615
6625.6978856,609
6625.7176088,587
6625.7373694,555
6625.7571205,525
